AWAY_TEAM,HOME_TEAM,WEEK,SLOT,NETWORK,QUAL_POINTS
ATL,GB,15,SUNE,FOX,5
ATL,GB,15,SUNL,FOX,5
ATL,GB,16,SUNE,FOX,5
ATL,GB,16,SUNL,FOX,5
ATL,GB,16,SATE,NFL,7.5
ATL,NO,1,MON1,ESP,8
ATL,NO,1,MON2,ESP,8
ATL,NO,1,SUNN,NBC,8
ATL,NO,1,THUN,NBC,8
ATL,NO,2,MON1,ESP,8
ATL,NO,2,SUNN,NBC,8
ATL,NO,2,THUN,CBS,8
ATL,NO,3,MON1,ESP,8
ATL,NO,3,SUNN,NBC,8
ATL,NO,3,THUN,CBS,8
ATL,NO,4,MON1,ESP,8
ATL,NO,4,SUNN,NBC,8
ATL,NO,4,THUN,CBS,8
ATL,NO,5,MON1,ESP,8
ATL,NO,5,SUNN,NBC,8
ATL,NO,5,THUN,CBS,8
ATL,NO,6,MON1,ESP,8
ATL,NO,6,SUNN,NBC,8
ATL,NO,6,THUN,CBS,8
ATL,NO,7,MON1,ESP,8
ATL,NO,7,SUNN,NBC,8
ATL,NO,7,THUN,CBS,8
ATL,NO,8,MON1,ESP,8
ATL,NO,8,SUNN,NBC,8
ATL,NO,8,THUN,CBS,8
ATL,NO,9,MON1,ESP,8
ATL,NO,9,SUNN,NBC,8
ATL,NO,9,THUN,CBS,8
ATL,NO,10,MON1,ESP,8
ATL,NO,10,SUNN,NBC,8
ATL,NO,10,THUN,NFL,8
ATL,NO,11,MON1,ESP,8
ATL,NO,11,SUNN,NBC,8
ATL,NO,11,THUN,NFL,8
ATL,NO,12,MON1,ESP,8
ATL,NO,12,SUNN,NBC,8
ATL,NO,12,THUN,NBC,8
ATL,NO,13,MON1,ESP,8
ATL,NO,13,SUNN,NBC,8
ATL,NO,13,THUN,NFL,8
ATL,NO,14,MON1,ESP,8
ATL,NO,14,SUNN,NBC,8
ATL,NO,14,THUN,NFL,8
ATL,NO,15,MON1,ESP,8
ATL,NO,15,SUNN,NBC,8
ATL,NO,15,THUN,NFL,8
ATL,NO,16,MON1,ESP,8
ATL,NO,16,SATL,NFL,8
ATL,NO,16,SUNN,NBC,8
ATL,NO,16,THUN,NFL,8
ATL,NO,1,SUND,FOX,6
ATL,NO,2,SUND,FOX,6
ATL,NO,3,SUND,FOX,6
ATL,NO,4,SUND,FOX,6
ATL,NO,5,SUND,FOX,6
ATL,NO,6,SUND,FOX,6
ATL,NO,7,SUND,FOX,6
ATL,NO,8,SUND,FOX,6
ATL,NO,9,SUND,FOX,6
ATL,NO,10,SUND,FOX,6
ATL,NO,11,SUND,FOX,6
ATL,NO,12,SUND,FOX,6
ATL,NO,13,SUND,FOX,6
ATL,NO,14,SUND,FOX,6
ATL,NO,15,SUND,FOX,6
ATL,NO,16,SUND,FOX,6
ATL,NO,1,SUNE,FOX,4
ATL,NO,1,SUNL,FOX,4
ATL,NO,2,SUNE,FOX,4
ATL,NO,2,SUNL,FOX,4
ATL,NO,3,SUNE,FOX,4
ATL,NO,3,SUNL,FOX,4
ATL,NO,4,SUNE,FOX,4
ATL,NO,4,SUNL,FOX,4
ATL,NO,5,SUNE,FOX,4
ATL,NO,5,SUNL,FOX,4
ATL,NO,6,SUNE,FOX,4
ATL,NO,6,SUNL,FOX,4
ATL,NO,7,SUNE,FOX,4
ATL,NO,7,SUNL,FOX,4
ATL,NO,8,SUNE,FOX,4
ATL,NO,8,SUNL,FOX,4
ATL,NO,9,SUNE,FOX,4
ATL,NO,9,SUNL,FOX,4
ATL,NO,10,SUNE,FOX,4
ATL,NO,10,SUNL,FOX,4
ATL,NO,11,SUNE,FOX,4
ATL,NO,11,SUNL,FOX,4
ATL,NO,12,SUNE,FOX,4
ATL,NO,12,SUNL,FOX,4
ATL,NO,13,SUNE,FOX,4
ATL,NO,13,SUNL,FOX,4
ATL,NO,14,SUNE,FOX,4
ATL,NO,14,SUNL,FOX,4
ATL,NO,15,SUNE,FOX,4
ATL,NO,15,SUNL,FOX,4
ATL,NO,16,SUNE,FOX,4
ATL,NO,16,SUNL,FOX,4
ATL,NO,16,SATE,NFL,6
ATL,NO,17,SUNE,FOX,4
ATL,NO,17,SUNL,FOX,4
ATL,NO,17,SUND,FOX,6
ATL,PHI,1,MON1,ESP,8
ATL,PHI,1,MON2,ESP,8
ATL,PHI,1,SUNN,NBC,8
ATL,PHI,1,THUN,NBC,8
ATL,PHI,2,MON1,ESP,8
ATL,PHI,2,SUNN,NBC,8
ATL,PHI,2,THUN,CBS,8
ATL,PHI,3,MON1,ESP,8
ATL,PHI,3,SUNN,NBC,8
ATL,PHI,3,THUN,CBS,8
ATL,PHI,4,MON1,ESP,8
ATL,PHI,4,SUNN,NBC,8
ATL,PHI,4,THUN,CBS,8
ATL,PHI,5,MON1,ESP,8
ATL,PHI,5,SUNN,NBC,8
ATL,PHI,5,THUN,CBS,8
ATL,PHI,6,MON1,ESP,8
ATL,PHI,6,SUNN,NBC,8
ATL,PHI,6,THUN,CBS,8
ATL,PHI,7,MON1,ESP,8
ATL,PHI,7,SUNN,NBC,8
ATL,PHI,7,THUN,CBS,8
ATL,PHI,8,MON1,ESP,8
ATL,PHI,8,SUNN,NBC,8
ATL,PHI,8,THUN,CBS,8
ATL,PHI,9,MON1,ESP,8
ATL,PHI,9,SUNN,NBC,8
ATL,PHI,9,THUN,CBS,8
ATL,PHI,10,MON1,ESP,8
ATL,PHI,10,SUNN,NBC,8
ATL,PHI,10,THUN,NFL,8
ATL,PHI,11,MON1,ESP,8
ATL,PHI,11,SUNN,NBC,8
ATL,PHI,11,THUN,NFL,8
ATL,PHI,12,MON1,ESP,8
ATL,PHI,12,SUNN,NBC,8
ATL,PHI,12,THUN,NBC,8
ATL,PHI,13,MON1,ESP,8
ATL,PHI,13,SUNN,NBC,8
ATL,PHI,13,THUN,NFL,8
ATL,PHI,14,MON1,ESP,8
ATL,PHI,14,SUNN,NBC,8
ATL,PHI,14,THUN,NFL,8
ATL,PHI,15,MON1,ESP,8
ATL,PHI,15,SUNN,NBC,8
ATL,PHI,15,THUN,NFL,8
ATL,PHI,16,MON1,ESP,8
ATL,PHI,16,SATL,NFL,8
ATL,PHI,16,SUNN,NBC,8
ATL,PHI,16,THUN,NFL,8
ATL,PHI,1,SUND,FOX,6
ATL,PHI,2,SUND,FOX,6
ATL,PHI,3,SUND,FOX,6
ATL,PHI,4,SUND,FOX,6
ATL,PHI,5,SUND,FOX,6
ATL,PHI,6,SUND,FOX,6
ATL,PHI,7,SUND,FOX,6
ATL,PHI,8,SUND,FOX,6
ATL,PHI,9,SUND,FOX,6
ATL,PHI,10,SUND,FOX,6
ATL,PHI,11,SUND,FOX,6
ATL,PHI,12,SUND,FOX,6
ATL,PHI,13,SUND,FOX,6
ATL,PHI,14,SUND,FOX,6
ATL,PHI,15,SUND,FOX,6
ATL,PHI,16,SUND,FOX,6
ATL,PHI,1,SUNE,FOX,4
ATL,PHI,1,SUNL,FOX,4
ATL,PHI,2,SUNE,FOX,4
ATL,PHI,2,SUNL,FOX,4
ATL,PHI,3,SUNE,FOX,4
ATL,PHI,3,SUNL,FOX,4
ATL,PHI,4,SUNE,FOX,4
ATL,PHI,4,SUNL,FOX,4
ATL,PHI,5,SUNE,FOX,4
ATL,PHI,5,SUNL,FOX,4
ATL,PHI,6,SUNE,FOX,4
ATL,PHI,6,SUNL,FOX,4
ATL,PHI,7,SUNE,FOX,4
ATL,PHI,7,SUNL,FOX,4
ATL,PHI,8,SUNE,FOX,4
ATL,PHI,8,SUNL,FOX,4
ATL,PHI,9,SUNE,FOX,4
ATL,PHI,9,SUNL,FOX,4
ATL,PHI,10,SUNE,FOX,4
ATL,PHI,10,SUNL,FOX,4
ATL,PHI,11,SUNE,FOX,4
ATL,PHI,11,SUNL,FOX,4
ATL,PHI,12,SUNE,FOX,4
ATL,PHI,12,SUNL,FOX,4
ATL,PHI,13,SUNE,FOX,4
ATL,PHI,13,SUNL,FOX,4
ATL,PHI,14,SUNE,FOX,4
ATL,PHI,14,SUNL,FOX,4
ATL,PHI,15,SUNE,FOX,4
ATL,PHI,15,SUNL,FOX,4
ATL,PHI,16,SUNE,FOX,4
ATL,PHI,16,SUNL,FOX,4
ATL,PHI,16,SATE,NFL,6
ATL,PIT,1,MON1,ESP,10
ATL,PIT,1,MON2,ESP,10
ATL,PIT,1,SUNN,NBC,10
ATL,PIT,1,THUN,NBC,10
ATL,PIT,2,MON1,ESP,10
ATL,PIT,2,SUNN,NBC,10
ATL,PIT,2,THUN,CBS,10
ATL,PIT,3,MON1,ESP,10
ATL,PIT,3,SUNN,NBC,10
ATL,PIT,3,THUN,CBS,10
ATL,PIT,4,MON1,ESP,10
ATL,PIT,4,SUNN,NBC,10
ATL,PIT,4,THUN,CBS,10
ATL,PIT,5,MON1,ESP,10
ATL,PIT,5,SUNN,NBC,10
ATL,PIT,5,THUN,CBS,10
ATL,PIT,6,MON1,ESP,10
ATL,PIT,6,SUNN,NBC,10
ATL,PIT,6,THUN,CBS,10
ATL,PIT,7,MON1,ESP,10
ATL,PIT,7,SUNN,NBC,10
ATL,PIT,7,THUN,CBS,10
ATL,PIT,8,MON1,ESP,10
ATL,PIT,8,SUNN,NBC,10
ATL,PIT,8,THUN,CBS,10
ATL,PIT,9,MON1,ESP,10
ATL,PIT,9,SUNN,NBC,10
ATL,PIT,9,THUN,CBS,10
ATL,PIT,10,MON1,ESP,10
ATL,PIT,10,SUNN,NBC,10
ATL,PIT,10,THUN,NFL,10
ATL,PIT,11,MON1,ESP,10
ATL,PIT,11,SUNN,NBC,10
ATL,PIT,11,THUN,NFL,10
ATL,PIT,12,MON1,ESP,10
ATL,PIT,12,SUNN,NBC,10
ATL,PIT,12,THUN,NBC,10
ATL,PIT,13,MON1,ESP,10
ATL,PIT,13,SUNN,NBC,10
ATL,PIT,13,THUN,NFL,10
ATL,PIT,14,MON1,ESP,10
ATL,PIT,14,SUNN,NBC,10
ATL,PIT,14,THUN,NFL,10
ATL,PIT,15,MON1,ESP,10
ATL,PIT,15,SUNN,NBC,10
ATL,PIT,15,THUN,NFL,10
ATL,PIT,16,MON1,ESP,10
ATL,PIT,16,SATL,NFL,10
ATL,PIT,16,SUNN,NBC,10
ATL,PIT,16,THUN,NFL,10
ATL,PIT,1,SUND,FOX,7.5
ATL,PIT,2,SUND,FOX,7.5
ATL,PIT,3,SUND,FOX,7.5
ATL,PIT,4,SUND,FOX,7.5
ATL,PIT,5,SUND,FOX,7.5
ATL,PIT,6,SUND,FOX,7.5
ATL,PIT,7,SUND,FOX,7.5
ATL,PIT,8,SUND,FOX,7.5
ATL,PIT,9,SUND,FOX,7.5
ATL,PIT,10,SUND,FOX,7.5
ATL,PIT,11,SUND,FOX,7.5
ATL,PIT,12,SUND,FOX,7.5
ATL,PIT,13,SUND,FOX,7.5
ATL,PIT,14,SUND,FOX,7.5
ATL,PIT,15,SUND,FOX,7.5
ATL,PIT,16,SUND,FOX,7.5
ATL,PIT,1,SUNE,FOX,5
ATL,PIT,1,SUNL,FOX,5
ATL,PIT,2,SUNE,FOX,5
ATL,PIT,2,SUNL,FOX,5
ATL,PIT,3,SUNE,FOX,5
ATL,PIT,3,SUNL,FOX,5
ATL,PIT,4,SUNE,FOX,5
ATL,PIT,4,SUNL,FOX,5
ATL,PIT,5,SUNE,FOX,5
ATL,PIT,5,SUNL,FOX,5
ATL,PIT,6,SUNE,FOX,5
ATL,PIT,6,SUNL,FOX,5
ATL,PIT,7,SUNE,FOX,5
ATL,PIT,7,SUNL,FOX,5
ATL,PIT,8,SUNE,FOX,5
ATL,PIT,8,SUNL,FOX,5
ATL,PIT,9,SUNE,FOX,5
ATL,PIT,9,SUNL,FOX,5
ATL,PIT,10,SUNE,FOX,5
ATL,PIT,10,SUNL,FOX,5
ATL,PIT,11,SUNE,FOX,5
ATL,PIT,11,SUNL,FOX,5
ATL,PIT,12,SUNE,FOX,5
ATL,PIT,12,SUNL,FOX,5
ATL,PIT,13,SUNE,FOX,5
ATL,PIT,13,SUNL,FOX,5
ATL,PIT,14,SUNE,FOX,5
ATL,PIT,14,SUNL,FOX,5
ATL,PIT,15,SUNE,FOX,5
ATL,PIT,15,SUNL,FOX,5
ATL,PIT,16,SUNE,FOX,5
ATL,PIT,16,SUNL,FOX,5
ATL,PIT,16,SATE,NFL,7.5
ATL,TB,1,SUNE,FOX,2
ATL,TB,1,SUNL,FOX,2
ATL,TB,2,SUNE,FOX,2
ATL,TB,2,SUNL,FOX,2
ATL,TB,3,SUNE,FOX,2
ATL,TB,3,SUNL,FOX,2
ATL,TB,4,SUNE,FOX,2
ATL,TB,4,SUNL,FOX,2
ATL,TB,5,SUNE,FOX,2
ATL,TB,5,SUNL,FOX,2
ATL,TB,6,SUNE,FOX,2
ATL,TB,6,SUNL,FOX,2
ATL,TB,7,SUNE,FOX,2
ATL,TB,7,SUNL,FOX,2
ATL,TB,8,SUNE,FOX,2
ATL,TB,8,SUNL,FOX,2
ATL,TB,9,SUNE,FOX,2
ATL,TB,9,SUNL,FOX,2
ATL,TB,10,SUNE,FOX,2
ATL,TB,10,SUNL,FOX,2
ATL,TB,11,SUNE,FOX,2
ATL,TB,11,SUNL,FOX,2
ATL,TB,12,SUNE,FOX,2
ATL,TB,12,SUNL,FOX,2
ATL,TB,13,SUNE,FOX,2
ATL,TB,13,SUNL,FOX,2
ATL,TB,14,SUNE,FOX,2
ATL,TB,14,SUNL,FOX,2
ATL,TB,15,SUNE,FOX,2
ATL,TB,15,SUNL,FOX,2
ATL,TB,16,SUNE,FOX,2
ATL,TB,16,SUNL,FOX,2
ATL,TB,17,SUNE,FOX,2
ATL,TB,17,SUNL,FOX,2
ATL,WAS,1,MON1,ESP,8
ATL,WAS,1,MON2,ESP,8
ATL,WAS,1,SUNN,NBC,8
ATL,WAS,1,THUN,NBC,8
ATL,WAS,2,MON1,ESP,8
ATL,WAS,2,SUNN,NBC,8
ATL,WAS,2,THUN,CBS,8
ATL,WAS,3,MON1,ESP,8
ATL,WAS,3,SUNN,NBC,8
ATL,WAS,3,THUN,CBS,8
ATL,WAS,4,MON1,ESP,8
ATL,WAS,4,SUNN,NBC,8
ATL,WAS,4,THUN,CBS,8
ATL,WAS,5,MON1,ESP,8
ATL,WAS,5,SUNN,NBC,8
ATL,WAS,5,THUN,CBS,8
ATL,WAS,6,MON1,ESP,8
ATL,WAS,6,SUNN,NBC,8
ATL,WAS,6,THUN,CBS,8
ATL,WAS,7,MON1,ESP,8
ATL,WAS,7,SUNN,NBC,8
ATL,WAS,7,THUN,CBS,8
ATL,WAS,8,MON1,ESP,8
ATL,WAS,8,SUNN,NBC,8
ATL,WAS,8,THUN,CBS,8
ATL,WAS,9,MON1,ESP,8
ATL,WAS,9,SUNN,NBC,8
ATL,WAS,9,THUN,CBS,8
ATL,WAS,10,MON1,ESP,8
ATL,WAS,10,SUNN,NBC,8
ATL,WAS,10,THUN,NFL,8
ATL,WAS,11,MON1,ESP,8
ATL,WAS,11,SUNN,NBC,8
ATL,WAS,11,THUN,NFL,8
ATL,WAS,12,MON1,ESP,8
ATL,WAS,12,SUNN,NBC,8
ATL,WAS,12,THUN,NBC,8
ATL,WAS,13,MON1,ESP,8
ATL,WAS,13,SUNN,NBC,8
ATL,WAS,13,THUN,NFL,8
ATL,WAS,14,MON1,ESP,8
ATL,WAS,14,SUNN,NBC,8
ATL,WAS,14,THUN,NFL,8
ATL,WAS,15,MON1,ESP,8
ATL,WAS,15,SUNN,NBC,8
ATL,WAS,15,THUN,NFL,8
ATL,WAS,16,MON1,ESP,8
ATL,WAS,16,SATL,NFL,8
ATL,WAS,16,SUNN,NBC,8
ATL,WAS,16,THUN,NFL,8
ATL,WAS,1,SUND,FOX,6
ATL,WAS,2,SUND,FOX,6
ATL,WAS,3,SUND,FOX,6
ATL,WAS,4,SUND,FOX,6
ATL,WAS,5,SUND,FOX,6
ATL,WAS,6,SUND,FOX,6
ATL,WAS,7,SUND,FOX,6
ATL,WAS,8,SUND,FOX,6
ATL,WAS,9,SUND,FOX,6
ATL,WAS,10,SUND,FOX,6
ATL,WAS,11,SUND,FOX,6
ATL,WAS,12,SUND,FOX,6
ATL,WAS,13,SUND,FOX,6
ATL,WAS,14,SUND,FOX,6
ATL,WAS,15,SUND,FOX,6
ATL,WAS,16,SUND,FOX,6
ATL,WAS,1,SUNE,FOX,4
ATL,WAS,1,SUNL,FOX,4
ATL,WAS,2,SUNE,FOX,4
ATL,WAS,2,SUNL,FOX,4
ATL,WAS,3,SUNE,FOX,4
ATL,WAS,3,SUNL,FOX,4
ATL,WAS,4,SUNE,FOX,4
ATL,WAS,4,SUNL,FOX,4
ATL,WAS,5,SUNE,FOX,4
ATL,WAS,5,SUNL,FOX,4
ATL,WAS,6,SUNE,FOX,4
ATL,WAS,6,SUNL,FOX,4
ATL,WAS,7,SUNE,FOX,4
ATL,WAS,7,SUNL,FOX,4
ATL,WAS,8,SUNE,FOX,4
ATL,WAS,8,SUNL,FOX,4
ATL,WAS,9,SUNE,FOX,4
ATL,WAS,9,SUNL,FOX,4
ATL,WAS,10,SUNE,FOX,4
ATL,WAS,10,SUNL,FOX,4
ATL,WAS,11,SUNE,FOX,4
ATL,WAS,11,SUNL,FOX,4
ATL,WAS,12,SUNE,FOX,4
ATL,WAS,12,SUNL,FOX,4
ATL,WAS,13,SUNE,FOX,4
ATL,WAS,13,SUNL,FOX,4
ATL,WAS,14,SUNE,FOX,4
ATL,WAS,14,SUNL,FOX,4
ATL,WAS,15,SUNE,FOX,4
ATL,WAS,15,SUNL,FOX,4
ATL,WAS,16,SUNE,FOX,4
ATL,WAS,16,SUNL,FOX,4
ATL,WAS,16,SATE,NFL,6
BAL,ATL,1,SUND,CBS,4.5
BAL,ATL,2,SUND,CBS,4.5
BAL,ATL,3,SUND,CBS,4.5
BAL,ATL,4,SUND,CBS,4.5
BAL,ATL,5,SUND,CBS,4.5
BAL,ATL,6,SUND,CBS,4.5
BAL,ATL,7,SUND,CBS,4.5
BAL,ATL,8,SUND,CBS,4.5
BAL,ATL,9,SUND,CBS,4.5
BAL,ATL,10,SUND,CBS,4.5
BAL,ATL,11,SUND,CBS,4.5
BAL,ATL,12,SUND,CBS,4.5
BAL,ATL,13,SUND,CBS,4.5
BAL,ATL,14,SUND,CBS,4.5
BAL,ATL,15,SUND,CBS,4.5
BAL,ATL,16,SUND,CBS,4.5
BAL,ATL,1,SUNE,CBS,3
BAL,ATL,1,SUNL,CBS,3
BAL,ATL,2,SUNE,CBS,3
BAL,ATL,2,SUNL,CBS,3
BAL,ATL,3,SUNE,CBS,3
BAL,ATL,3,SUNL,CBS,3
BAL,ATL,4,SUNE,CBS,3
BAL,ATL,4,SUNL,CBS,3
BAL,ATL,5,SUNE,CBS,3
BAL,ATL,5,SUNL,CBS,3
BAL,ATL,6,SUNE,CBS,3
BAL,ATL,6,SUNL,CBS,3
BAL,ATL,7,SUNE,CBS,3
BAL,ATL,7,SUNL,CBS,3
BAL,ATL,8,SUNE,CBS,3
BAL,ATL,8,SUNL,CBS,3
BAL,ATL,9,SUNE,CBS,3
BAL,ATL,9,SUNL,CBS,3
BAL,ATL,10,SUNE,CBS,3
BAL,ATL,10,SUNL,CBS,3
BAL,ATL,11,SUNE,CBS,3
BAL,ATL,11,SUNL,CBS,3
BAL,ATL,12,SUNE,CBS,3
BAL,ATL,12,SUNL,CBS,3
BAL,ATL,13,SUNE,CBS,3
BAL,ATL,13,SUNL,CBS,3
BAL,ATL,14,SUNE,CBS,3
BAL,ATL,14,SUNL,CBS,3
BAL,ATL,15,SUNE,CBS,3
BAL,ATL,15,SUNL,CBS,3
BAL,ATL,16,SUNE,CBS,3
BAL,ATL,16,SUNL,CBS,3
BAL,ATL,16,SATE,NFL,4.5
BAL,CAR,1,SUNE,CBS,2
BAL,CAR,1,SUNL,CBS,2
BAL,CAR,2,SUNE,CBS,2
BAL,CAR,2,SUNL,CBS,2
BAL,CAR,3,SUNE,CBS,2
BAL,CAR,3,SUNL,CBS,2
BAL,CAR,4,SUNE,CBS,2
BAL,CAR,4,SUNL,CBS,2
BAL,CAR,5,SUNE,CBS,2
BAL,CAR,5,SUNL,CBS,2
BAL,CAR,6,SUNE,CBS,2
BAL,CAR,6,SUNL,CBS,2
BAL,CAR,7,SUNE,CBS,2
BAL,CAR,7,SUNL,CBS,2
BAL,CAR,8,SUNE,CBS,2
BAL,CAR,8,SUNL,CBS,2
BAL,CAR,9,SUNE,CBS,2
BAL,CAR,9,SUNL,CBS,2
BAL,CAR,10,SUNE,CBS,2
BAL,CAR,10,SUNL,CBS,2
BAL,CAR,11,SUNE,CBS,2
BAL,CAR,11,SUNL,CBS,2
BAL,CAR,12,SUNE,CBS,2
BAL,CAR,12,SUNL,CBS,2
BAL,CAR,13,SUNE,CBS,2
BAL,CAR,13,SUNL,CBS,2
BAL,CAR,14,SUNE,CBS,2
BAL,CAR,14,SUNL,CBS,2
BAL,CAR,15,SUNE,CBS,2
BAL,CAR,15,SUNL,CBS,2
BAL,CAR,16,SUNE,CBS,2
BAL,CAR,16,SUNL,CBS,2
BAL,CIN,1,SUNE,CBS,2
BAL,CIN,1,SUNL,CBS,2
BAL,CIN,2,SUNE,CBS,2
BAL,CIN,2,SUNL,CBS,2
BAL,CIN,3,SUNE,CBS,2
BAL,CIN,3,SUNL,CBS,2
BAL,CIN,4,SUNE,CBS,2
BAL,CIN,4,SUNL,CBS,2
BAL,CIN,5,SUNE,CBS,2
BAL,CIN,5,SUNL,CBS,2
BAL,CIN,6,SUNE,CBS,2
BAL,CIN,6,SUNL,CBS,2
BAL,CIN,7,SUNE,CBS,2
BAL,CIN,7,SUNL,CBS,2
BAL,CIN,8,SUNE,CBS,2
BAL,CIN,8,SUNL,CBS,2
BAL,CIN,9,SUNE,CBS,2
BAL,CIN,9,SUNL,CBS,2
BAL,CIN,10,SUNE,CBS,2
BAL,CIN,10,SUNL,CBS,2
BAL,CIN,11,SUNE,CBS,2
BAL,CIN,11,SUNL,CBS,2
BAL,CIN,12,SUNE,CBS,2
BAL,CIN,12,SUNL,CBS,2
BAL,CIN,13,SUNE,CBS,2
BAL,CIN,13,SUNL,CBS,2
BAL,CIN,14,SUNE,CBS,2
BAL,CIN,14,SUNL,CBS,2
BAL,CIN,15,SUNE,CBS,2
BAL,CIN,15,SUNL,CBS,2
BAL,CIN,16,SUNE,CBS,2
BAL,CIN,16,SUNL,CBS,2
BAL,CIN,17,SUNE,CBS,2
BAL,CIN,17,SUNL,CBS,2
BAL,CLE,1,SUNE,CBS,1
BAL,CLE,1,SUNL,CBS,1
BAL,CLE,2,SUNE,CBS,1
BAL,CLE,2,SUNL,CBS,1
BAL,CLE,3,SUNE,CBS,1
BAL,CLE,3,SUNL,CBS,1
BAL,CLE,4,SUNE,CBS,1
BAL,CLE,4,SUNL,CBS,1
BAL,CLE,5,SUNE,CBS,1
BAL,CLE,5,SUNL,CBS,1
BAL,CLE,6,SUNE,CBS,1
BAL,CLE,6,SUNL,CBS,1
BAL,CLE,7,SUNE,CBS,1
BAL,CLE,7,SUNL,CBS,1
BAL,CLE,8,SUNE,CBS,1
BAL,CLE,8,SUNL,CBS,1
BAL,CLE,9,SUNE,CBS,1
BAL,CLE,9,SUNL,CBS,1
BAL,CLE,10,SUNE,CBS,1
BAL,CLE,10,SUNL,CBS,1
BAL,CLE,11,SUNE,CBS,1
BAL,CLE,11,SUNL,CBS,1
BAL,CLE,12,SUNE,CBS,1
BAL,CLE,12,SUNL,CBS,1
BAL,CLE,13,SUNE,CBS,1
BAL,CLE,13,SUNL,CBS,1
BAL,CLE,14,SUNE,CBS,1
BAL,CLE,14,SUNL,CBS,1
BAL,CLE,15,SUNE,CBS,1
BAL,CLE,15,SUNL,CBS,1
BAL,CLE,16,SUNE,CBS,1
BAL,CLE,16,SUNL,CBS,1
BAL,CLE,17,SUNE,CBS,1
BAL,CLE,17,SUNL,CBS,1
BAL,KC,1,SUNE,CBS,1
BAL,KC,1,SUNL,CBS,1
BAL,KC,2,SUNE,CBS,1
BAL,KC,2,SUNL,CBS,1
BAL,KC,3,SUNE,CBS,1
BAL,KC,3,SUNL,CBS,1
BAL,KC,4,SUNE,CBS,1
BAL,KC,4,SUNL,CBS,1
BAL,KC,5,SUNE,CBS,1
BAL,KC,5,SUNL,CBS,1
BAL,KC,6,SUNE,CBS,1
BAL,KC,6,SUNL,CBS,1
BAL,KC,7,SUNE,CBS,1
BAL,KC,7,SUNL,CBS,1
BAL,KC,8,SUNE,CBS,1
BAL,KC,8,SUNL,CBS,1
BAL,KC,9,SUNE,CBS,1
BAL,KC,9,SUNL,CBS,1
BAL,KC,10,SUNE,CBS,1
BAL,KC,10,SUNL,CBS,1
BAL,KC,11,SUNE,CBS,1
BAL,KC,11,SUNL,CBS,1
BAL,KC,12,SUNE,CBS,1
BAL,KC,12,SUNL,CBS,1
BAL,KC,13,SUNE,CBS,1
BAL,KC,13,SUNL,CBS,1
BAL,KC,14,SUNE,CBS,1
BAL,KC,14,SUNL,CBS,1
BAL,KC,15,SUNE,CBS,1
BAL,KC,15,SUNL,CBS,1
BAL,KC,16,SUNE,CBS,1
BAL,KC,16,SUNL,CBS,1
BAL,LAC,1,SUNL,CBS,1
BAL,LAC,2,SUNL,CBS,1
BAL,LAC,3,SUNL,CBS,1
BAL,LAC,4,SUNL,CBS,1
BAL,LAC,5,SUNL,CBS,1
BAL,LAC,6,SUNL,CBS,1
BAL,LAC,7,SUNL,CBS,1
BAL,LAC,8,SUNL,CBS,1
BAL,LAC,9,SUNL,CBS,1
BAL,LAC,10,SUNL,CBS,1
BAL,LAC,11,SUNL,CBS,1
BAL,LAC,12,SUNL,CBS,1
BAL,LAC,13,SUNL,CBS,1
BAL,LAC,14,SUNL,CBS,1
BAL,LAC,15,SUNL,CBS,1
BAL,LAC,16,SUNL,CBS,1
BAL,PIT,1,MON1,ESP,8
BAL,PIT,1,MON2,ESP,8
BAL,PIT,1,SUNN,NBC,8
BAL,PIT,1,THUN,NBC,8
BAL,PIT,2,MON1,ESP,8
BAL,PIT,2,SUNN,NBC,8
BAL,PIT,2,THUN,CBS,8
BAL,PIT,3,MON1,ESP,8
BAL,PIT,3,SUNN,NBC,8
BAL,PIT,3,THUN,CBS,8
BAL,PIT,4,MON1,ESP,8
BAL,PIT,4,SUNN,NBC,8
BAL,PIT,4,THUN,CBS,8
BAL,PIT,5,MON1,ESP,8
BAL,PIT,5,SUNN,NBC,8
BAL,PIT,5,THUN,CBS,8
BAL,PIT,6,MON1,ESP,8
BAL,PIT,6,SUNN,NBC,8
BAL,PIT,6,THUN,CBS,8
BAL,PIT,7,MON1,ESP,8
BAL,PIT,7,SUNN,NBC,8
BAL,PIT,7,THUN,CBS,8
BAL,PIT,8,MON1,ESP,8
BAL,PIT,8,SUNN,NBC,8
BAL,PIT,8,THUN,CBS,8
BAL,PIT,9,MON1,ESP,8
BAL,PIT,9,SUNN,NBC,8
BAL,PIT,9,THUN,CBS,8
BAL,PIT,10,MON1,ESP,8
BAL,PIT,10,SUNN,NBC,8
BAL,PIT,10,THUN,NFL,8
BAL,PIT,11,MON1,ESP,8
BAL,PIT,11,SUNN,NBC,8
BAL,PIT,11,THUN,NFL,8
BAL,PIT,12,MON1,ESP,8
BAL,PIT,12,SUNN,NBC,8
BAL,PIT,12,THUN,NBC,8
BAL,PIT,13,MON1,ESP,8
BAL,PIT,13,SUNN,NBC,8
BAL,PIT,13,THUN,NFL,8
BAL,PIT,14,MON1,ESP,8
BAL,PIT,14,SUNN,NBC,8
BAL,PIT,14,THUN,NFL,8
BAL,PIT,15,MON1,ESP,8
BAL,PIT,15,SUNN,NBC,8
BAL,PIT,15,THUN,NFL,8
